Team,Date,Score
Hanwha Life Esports,8/18/2024 9:47,8909.866542
Gen.G,8/18/2024 9:47,16822.54251
Fukuoka SoftBank HAWKS gaming,8/18/2024 9:56,9638.509558
LNG Esports,8/18/2024 10:17,9423.629424
Top Esports,8/18/2024 10:17,21567.57506
Fukuoka SoftBank HAWKS gaming,8/18/2024 11:03,7660.749917
LNG Esports,8/18/2024 11:09,10742.21327
Top Esports,8/18/2024 11:09,15212.62128
GAM Esports,8/18/2024 11:47,9809.887792
Vikings Esports,8/18/2024 11:47,2408.057708
Fukuoka SoftBank HAWKS gaming,8/18/2024 12:06,11890.07196
LNG Esports,8/18/2024 12:08,7756.35185
Top Esports,8/18/2024 12:08,16125.18961
Vikings Esports,8/18/2024 12:43,1779.45885
GAM Esports,8/18/2024 12:43,12180.53214
Fukuoka SoftBank HAWKS gaming,8/18/2024 12:55,10750.6917
Vikings Esports,8/18/2024 13:40,1466.148839
GAM Esports,8/18/2024 13:40,11999.59266
G2 Esports,8/18/2024 15:09,20982.83697
G2 Esports,8/18/2024 15:53,12151.47644
paiN Gaming,8/18/2024 16:19,8329.994447
G2 Esports,8/18/2024 16:43,16099.83818
paiN Gaming,8/18/2024 17:11,7317.243689
paiN Gaming,8/18/2024 18:06,2896.631162
paiN Gaming,8/18/2024 18:52,7811.273513
FlyQuest,8/18/2024 20:08,20490.60386
FlyQuest,8/18/2024 21:01,6992.965834
FlyQuest,8/18/2024 21:59,15060.17368
FlyQuest,8/18/2024 22:50,17617.43921
Top Esports,8/21/2024 10:16,19989.90417
Bilibili Gaming,8/21/2024 10:16,10756.8325
Bilibili Gaming,8/21/2024 11:06,22980.39549
Top Esports,8/21/2024 11:06,5485.381547
Top Esports,8/21/2024 11:59,5854.715129
Bilibili Gaming,8/21/2024 11:59,20614.05405
Top Esports,8/21/2024 12:44,13409.49176
Bilibili Gaming,8/21/2024 12:44,19465.53671
LNG Esports,8/22/2024 10:18,24149.07331
Weibo Gaming,8/22/2024 10:18,5585.201051
Weibo Gaming,8/22/2024 11:14,17976.50111
LNG Esports,8/22/2024 11:14,7212.529662
LNG Esports,8/22/2024 12:02,23046.9916
Weibo Gaming,8/22/2024 12:02,9154.973749
Weibo Gaming,8/22/2024 12:55,18602.30952
LNG Esports,8/22/2024 12:55,9627.312457
LNG Esports,8/22/2024 13:57,7297.62132
Weibo Gaming,8/22/2024 13:57,19045.12905
Dplus KIA,8/23/2024 8:10,19811.23011
Dplus KIA,8/23/2024 9:05,22347.90971
PSG Talon,8/23/2024 9:06,9466.187742
Fukuoka SoftBank HAWKS gaming,8/23/2024 9:06,5133.815367
Dplus KIA,8/23/2024 9:57,17079.30642
Fukuoka SoftBank HAWKS gaming,8/23/2024 10:07,5217.987911
PSG Talon,8/23/2024 10:07,7470.128842
Dplus KIA,8/23/2024 11:09,23129.54157
PSG Talon,8/23/2024 11:10,10406.59494
Fukuoka SoftBank HAWKS gaming,8/23/2024 11:10,2683.413381
G2 Esports,8/23/2024 15:08,7042.261524
G2 Esports,8/23/2024 16:00,6177.202369
G2 Esports,8/23/2024 17:03,17424.25725
G2 Esports,8/23/2024 17:50,15059.98681
G2 Esports,8/23/2024 18:50,17215.93335
T1,8/24/2024 6:06,12414.07296
T1,8/24/2024 7:03,11524.52953
T1,8/24/2024 7:56,16881.7267
T1,8/24/2024 8:51,12481.65514
Top Esports,8/24/2024 10:19,5428.3807
Weibo Gaming,8/24/2024 10:19,19363.34655
Top Esports,8/24/2024 11:12,18652.12457
Weibo Gaming,8/24/2024 11:12,9392.750778
Weibo Gaming,8/24/2024 12:13,15243.28919
Top Esports,8/24/2024 12:13,11989.5985
Top Esports,8/24/2024 13:09,17975.6974
Weibo Gaming,8/24/2024 13:09,7899.338283
Weibo Gaming,8/24/2024 14:03,18131.15342
Top Esports,8/24/2024 14:03,8329.236492
MAD Lions KOI,8/24/2024 15:08,18166.73777
Fnatic,8/24/2024 15:08,4494.279413
MAD Lions KOI,8/24/2024 15:56,5000.874746
Fnatic,8/24/2024 15:56,18814.44334
Fnatic,8/24/2024 16:40,12658.99854
MAD Lions KOI,8/24/2024 16:40,12949.6466
MAD Lions KOI,8/24/2024 17:40,14686.7158
Fnatic,8/24/2024 17:40,10198.87599
MAD Lions KOI,8/24/2024 18:33,9449.756351
Fnatic,8/24/2024 18:33,12547.58178
Team Liquid,8/24/2024 20:07,18542.83572
100 Thieves,8/24/2024 20:07,4230.639346
100 Thieves,8/24/2024 20:56,5619.236523
Team Liquid,8/24/2024 20:56,19806.12992
Movistar R7,8/24/2024 21:32,7260.201762
100 Thieves,8/24/2024 21:47,6455.24152
Team Liquid,8/24/2024 21:47,16285.4299
Movistar R7,8/24/2024 22:44,7223.896364
Movistar R7,8/24/2024 23:40,8275.496265
FlyQuest,8/25/2024 20:06,10338.63376
FlyQuest,8/25/2024 21:00,13670.56137
FlyQuest,8/25/2024 21:53,14001.67379
FlyQuest,8/25/2024 22:51,18369.2996
Gen.G,8/28/2024 8:10,19508.95818
Dplus KIA,8/28/2024 8:10,8409.626644
Dplus KIA,8/28/2024 9:11,11133.21572
Gen.G,8/28/2024 9:11,21888.2616
Dplus KIA,8/28/2024 10:03,8895.461996
Gen.G,8/28/2024 10:03,23482.66801
Hanwha Life Esports,8/29/2024 8:08,24295.75045
T1,8/29/2024 8:08,5352.70473
T1,8/29/2024 9:01,6822.701442
Hanwha Life Esports,8/29/2024 9:01,21769.3189
T1,8/29/2024 10:02,4733.717569
Hanwha Life Esports,8/29/2024 10:02,29815.17127
Bilibili Gaming,8/30/2024 8:28,13842.63329
Weibo Gaming,8/30/2024 8:28,10909.58827
Weibo Gaming,8/30/2024 9:19,1415.156101
Bilibili Gaming,8/30/2024 9:19,28632.89716
Weibo Gaming,8/30/2024 10:16,17207.48836
Bilibili Gaming,8/30/2024 10:16,10769.83332
100 Thieves,8/30/2024 20:08,8679.486504
100 Thieves,8/30/2024 20:52,14729.26841
100 Thieves,8/30/2024 21:38,4995.34791
100 Thieves,8/30/2024 22:29,13384.36751
100 Thieves,8/30/2024 23:58,17172.37883
Gen.G,8/31/2024 6:07,6497.247981
Hanwha Life Esports,8/31/2024 6:07,20882.62399
Gen.G,8/31/2024 7:03,24120.63184
Hanwha Life Esports,8/31/2024 7:03,6337.477187
Hanwha Life Esports,8/31/2024 7:55,9033.705213
Gen.G,8/31/2024 7:55,16584.42614
Fukuoka SoftBank HAWKS gaming,8/31/2024 8:20,3616.177331
Hanwha Life Esports,8/31/2024 8:49,6599.354986
Gen.G,8/31/2024 8:49,29257.78868
Fukuoka SoftBank HAWKS gaming,8/31/2024 9:10,9418.101909
Fukuoka SoftBank HAWKS gaming,8/31/2024 10:03,8291.756654
Fukuoka SoftBank HAWKS gaming,8/31/2024 11:02,9992.098293
G2 Esports,8/31/2024 16:12,7829.818997
MAD Lions KOI,8/31/2024 16:12,18268.55311
G2 Esports,8/31/2024 17:00,17686.31477
MAD Lions KOI,8/31/2024 17:00,6842.020183
G2 Esports,8/31/2024 17:48,16847.15287
MAD Lions KOI,8/31/2024 17:48,5982.57409
G2 Esports,8/31/2024 18:40,17101.19713
MAD Lions KOI,8/31/2024 18:40,6306.252135
Team Liquid,8/31/2024 20:08,13227.29116
FlyQuest,8/31/2024 20:08,9545.042788
Team Liquid,8/31/2024 21:05,3449.820864
FlyQuest,8/31/2024 21:05,18105.16095
Team Liquid,8/31/2024 22:02,13186.57456
FlyQuest,8/31/2024 22:02,6726.882149
Team Liquid,8/31/2024 22:50,5935.20026
FlyQuest,8/31/2024 22:50,21595.50998
Team Liquid,8/31/2024 23:47,14712.42545
FlyQuest,8/31/2024 23:47,6896.759528
Dplus KIA,9/1/2024 6:14,17860.8537
T1,9/1/2024 6:14,8485.375645
T1,9/1/2024 7:11,19525.56195
Dplus KIA,9/1/2024 7:11,10207.14532
Dplus KIA,9/1/2024 8:03,4961.978725
T1,9/1/2024 8:03,22294.32539
PSG Talon,9/1/2024 8:24,10621.86638
Fukuoka SoftBank HAWKS gaming,9/1/2024 8:24,3773.421531
T1,9/1/2024 8:52,19318.14365
Dplus KIA,9/1/2024 8:52,9307.717153
PSG Talon,9/1/2024 9:13,11037.25724
Fukuoka SoftBank HAWKS gaming,9/1/2024 9:13,2998.941306
Fukuoka SoftBank HAWKS gaming,9/1/2024 10:00,10075.43755
PSG Talon,9/1/2024 10:00,3865.679979
PSG Talon,9/1/2024 10:52,10803.80506
Fukuoka SoftBank HAWKS gaming,9/1/2024 10:52,3722.989765
Fnatic,9/1/2024 16:13,12120.28749
G2 Esports,9/1/2024 16:13,11356.51622
Fnatic,9/1/2024 17:24,18020.65816
G2 Esports,9/1/2024 17:24,7257.939544
G2 Esports,9/1/2024 18:23,16976.01687
Fnatic,9/1/2024 18:23,8351.227431
G2 Esports,9/1/2024 19:16,14026.58768
Fnatic,9/1/2024 19:16,7570.551404
100 Thieves,9/1/2024 20:06,15835.69166
100 Thieves,9/1/2024 20:57,5334.713903
100 Thieves,9/1/2024 21:46,14388.22675
100 Thieves,9/1/2024 22:37,18900.05416
FlyQuest,9/6/2024 20:13,14037.18747
100 Thieves,9/6/2024 20:13,6840.256721
100 Thieves,9/6/2024 21:02,9479.680396
FlyQuest,9/6/2024 21:02,15510.11349
100 Thieves,9/6/2024 22:01,3928.683287
FlyQuest,9/6/2024 22:01,20159.74011
Hanwha Life Esports,9/7/2024 6:22,19471.83066
T1,9/7/2024 6:22,8595.287672
T1,9/7/2024 7:15,13899.02875
Hanwha Life Esports,9/7/2024 7:15,11545.0304
Hanwha Life Esports,9/7/2024 8:19,23464.55039
T1,9/7/2024 8:19,5981.568444
T1,9/7/2024 9:07,7432.587365
Hanwha Life Esports,9/7/2024 9:07,19963.95542
paiN Gaming,9/7/2024 16:31,6955.594648
paiN Gaming,9/7/2024 17:32,6634.415943
paiN Gaming,9/7/2024 18:34,3148.545692
paiN Gaming,9/7/2024 19:40,7820.278989
Team Liquid,9/7/2024 20:18,5176.793837
FlyQuest,9/7/2024 20:18,16385.48971
Team Liquid,9/7/2024 21:10,14126.21247
FlyQuest,9/7/2024 21:10,5083.937388
FlyQuest,9/7/2024 21:56,20303.37667
Team Liquid,9/7/2024 21:56,3186.426387
Team Liquid,9/7/2024 22:46,12509.34297
FlyQuest,9/7/2024 22:46,9516.676904
Gen.G,9/8/2024 6:29,15790.66201
Hanwha Life Esports,9/8/2024 6:29,17140.91374
Gen.G,9/8/2024 7:41,25699.19133
Hanwha Life Esports,9/8/2024 7:41,6317.475575
Hanwha Life Esports,9/8/2024 8:41,7981.280692
Gen.G,9/8/2024 8:41,18869.07977
Hanwha Life Esports,9/8/2024 9:37,21937.56687
Gen.G,9/8/2024 9:37,6998.60776
Gen.G,9/8/2024 10:43,7660.835631
Hanwha Life Esports,9/8/2024 10:43,21902.71156
